Nom                                                                          | Id                             | Services web | Styles                                                                                                
650//HRDPS.NORTH.PRES - Humidité spécifique à 650.0 mb                       | HRDPS.NORTH.PRES_HU.650        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
600//HRDPS.NORTH.PRES - Humidité spécifique à 600.0 mb                       | HRDPS.NORTH.PRES_HU.600        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
550//HRDPS.NORTH.PRES - Humidité spécifique à 550.0 mb                       | HRDPS.NORTH.PRES_HU.550        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
500//HRDPS.NORTH.PRES - Humidité spécifique à 500.0 mb                       | HRDPS.NORTH.PRES_HU.500        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
450//HRDPS.NORTH.PRES - Humidité spécifique à 450.0 mb                       | HRDPS.NORTH.PRES_HU.450        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
400//HRDPS.NORTH.PRES - Humidité spécifique à 400.0 mb                       | HRDPS.NORTH.PRES_HU.400        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
350//HRDPS.NORTH.PRES - Humidité spécifique à 350.0 mb                       | HRDPS.NORTH.PRES_HU.350        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
300//HRDPS.NORTH.PRES - Humidité spécifique à 300.0 mb                       | HRDPS.NORTH.PRES_HU.300        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
275//HRDPS.NORTH.PRES - Humidité spécifique à 275.0 mb                       | HRDPS.NORTH.PRES_HU.275        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
250//HRDPS.NORTH.PRES - Humidité spécifique à 250.0 mb                       | HRDPS.NORTH.PRES_HU.250        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
225//HRDPS.NORTH.PRES - Humidité spécifique à 225.0 mb                       | HRDPS.NORTH.PRES_HU.225        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
200//HRDPS.NORTH.PRES - Humidité spécifique à 200.0 mb                       | HRDPS.NORTH.PRES_HU.200        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
175//HRDPS.NORTH.PRES - Humidité spécifique à 175.0 mb                       | HRDPS.NORTH.PRES_HU.175        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
150//HRDPS.NORTH.PRES - Humidité spécifique à 150.0 mb                       | HRDPS.NORTH.PRES_HU.150        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
100//HRDPS.NORTH.PRES - Humidité spécifique à 100.0 mb                       | HRDPS.NORTH.PRES_HU.100        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
50//HRDPS.NORTH.PRES - Humidité spécifique à 50.0 mb                         | HRDPS.NORTH.PRES_HU.50         | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
1015//HRDPS.NORTH.PRES - Température de l'air à 1015.0 mb                    | HRDPS.NORTH.PRES_TT.1015       | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
1000//HRDPS.NORTH.PRES - Température de l'air à 1000.0 mb                    | HRDPS.NORTH.PRES_TT.1000       | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
985//HRDPS.NORTH.PRES - Température de l'air à 985.0 mb                      | HRDPS.NORTH.PRES_TT.985        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
970//HRDPS.NORTH.PRES - Température de l'air à 970.0 mb                      | HRDPS.NORTH.PRES_TT.970        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
950//HRDPS.NORTH.PRES - Température de l'air à 950.0 mb                      | HRDPS.NORTH.PRES_TT.950        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
925//HRDPS.NORTH.PRES - Température de l'air à 925.0 mb                      | HRDPS.NORTH.PRES_TT.925        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
900//HRDPS.NORTH.PRES - Température de l'air à 900.0 mb                      | HRDPS.NORTH.PRES_TT.900        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
875//HRDPS.NORTH.PRES - Température de l'air à 875.0 mb                      | HRDPS.NORTH.PRES_TT.875        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
850//HRDPS.NORTH.PRES - Température de l'air à 850.0 mb                      | HRDPS.NORTH.PRES_TT.850        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
800//HRDPS.NORTH.PRES - Température de l'air à 800.0 mb                      | HRDPS.NORTH.PRES_TT.800        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
750//HRDPS.NORTH.PRES - Température de l'air à 750.0 mb                      | HRDPS.NORTH.PRES_TT.750        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
700//HRDPS.NORTH.PRES - Température de l'air à 700.0 mb                      | HRDPS.NORTH.PRES_TT.700        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
650//HRDPS.NORTH.PRES - Température de l'air à 650.0 mb                      | HRDPS.NORTH.PRES_TT.650        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
600//HRDPS.NORTH.PRES - Température de l'air à 600.0 mb                      | HRDPS.NORTH.PRES_TT.600        | WMS, WCS     | DEFAULT: HUMIDITYSPEC                                                                                 
550//HRDPS.NORTH.PRES - Température de l'air à 550.0 mb                      | HRDPS.NORTH.PRES_TT.550        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
500//HRDPS.NORTH.PRES - Température de l'air à 500.0 mb                      | HRDPS.NORTH.PRES_TT.500        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
450//HRDPS.NORTH.PRES - Température de l'air à 450.0 mb                      | HRDPS.NORTH.PRES_TT.450        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
400//HRDPS.NORTH.PRES - Température de l'air à 400.0 mb                      | HRDPS.NORTH.PRES_TT.400        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
350//HRDPS.NORTH.PRES - Température de l'air à 350.0 mb                      | HRDPS.NORTH.PRES_TT.350        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
300//HRDPS.NORTH.PRES - Température de l'air à 300.0 mb                      | HRDPS.NORTH.PRES_TT.300        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
275//HRDPS.NORTH.PRES - Température de l'air à 275.0 mb                      | HRDPS.NORTH.PRES_TT.275        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
250//HRDPS.NORTH.PRES - Température de l'air à 250.0 mb                      | HRDPS.NORTH.PRES_TT.250        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
225//HRDPS.NORTH.PRES - Température de l'air à 225.0 mb                      | HRDPS.NORTH.PRES_TT.225        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
200//HRDPS.NORTH.PRES - Température de l'air à 200.0 mb                      | HRDPS.NORTH.PRES_TT.200        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
175//HRDPS.NORTH.PRES - Température de l'air à 175.0 mb                      | HRDPS.NORTH.PRES_TT.175        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
150//HRDPS.NORTH.PRES - Température de l'air à 150.0 mb                      | HRDPS.NORTH.PRES_TT.150        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
100//HRDPS.NORTH.PRES - Température de l'air à 100.0 mb                      | HRDPS.NORTH.PRES_TT.100        | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
50//HRDPS.NORTH.PRES - Température de l'air à 50.0 mb                        | HRDPS.NORTH.PRES_TT.50         | WMS, WCS     | DEFAULT: TEMPWINTER-LINEAR, TEMPERATURE, TEMPERATURE-LINEAR, TEMPSUMMER, TEMPSUMMER-LINEAR, TEMPWINTER
1015//HRDPS.NORTH.PRES - Vents à 1015.0 mb                                   | HRDPS.NORTH.PRES_UU.1015       | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
1000//HRDPS.NORTH.PRES - Vents à 1000.0 mb                                   | HRDPS.NORTH.PRES_UU.1000       | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
985//HRDPS.NORTH.PRES - Vents à 985.0 mb                                     | HRDPS.NORTH.PRES_UU.985        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
970//HRDPS.NORTH.PRES - Vents à 970.0 mb                                     | HRDPS.NORTH.PRES_UU.970        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
950//HRDPS.NORTH.PRES - Vents à 950.0 mb                                     | HRDPS.NORTH.PRES_UU.950        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
925//HRDPS.NORTH.PRES - Vents à 925.0 mb                                     | HRDPS.NORTH.PRES_UU.925        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
900//HRDPS.NORTH.PRES - Vents à 900.0 mb                                     | HRDPS.NORTH.PRES_UU.900        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
875//HRDPS.NORTH.PRES - Vents à 875.0 mb                                     | HRDPS.NORTH.PRES_UU.875        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
850//HRDPS.NORTH.PRES - Vents à 850.0 mb                                     | HRDPS.NORTH.PRES_UU.850        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
800//HRDPS.NORTH.PRES - Vents à 800.0 mb                                     | HRDPS.NORTH.PRES_UU.800        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
750//HRDPS.NORTH.PRES - Vents à 750.0 mb                                     | HRDPS.NORTH.PRES_UU.750        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
700//HRDPS.NORTH.PRES - Vents à 700.0 mb                                     | HRDPS.NORTH.PRES_UU.700        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
650//HRDPS.NORTH.PRES - Vents à 650.0 mb                                     | HRDPS.NORTH.PRES_UU.650        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
600//HRDPS.NORTH.PRES - Vents à 600.0 mb                                     | HRDPS.NORTH.PRES_UU.600        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
550//HRDPS.NORTH.PRES - Vents à 550.0 mb                                     | HRDPS.NORTH.PRES_UU.550        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
500//HRDPS.NORTH.PRES - Vents à 500.0 mb                                     | HRDPS.NORTH.PRES_UU.500        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
450//HRDPS.NORTH.PRES - Vents à 450.0 mb                                     | HRDPS.NORTH.PRES_UU.450        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
400//HRDPS.NORTH.PRES - Vents à 400.0 mb                                     | HRDPS.NORTH.PRES_UU.400        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
350//HRDPS.NORTH.PRES - Vents à 350.0 mb                                     | HRDPS.NORTH.PRES_UU.350        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
300//HRDPS.NORTH.PRES - Vents à 300.0 mb                                     | HRDPS.NORTH.PRES_UU.300        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
275//HRDPS.NORTH.PRES - Vents à 275.0 mb                                     | HRDPS.NORTH.PRES_UU.275        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
250//HRDPS.NORTH.PRES - Vents à 250.0 mb                                     | HRDPS.NORTH.PRES_UU.250        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
225//HRDPS.NORTH.PRES - Vents à 225.0 mb                                     | HRDPS.NORTH.PRES_UU.225        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
200//HRDPS.NORTH.PRES - Vents à 200.0 mb                                     | HRDPS.NORTH.PRES_UU.200        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
175//HRDPS.NORTH.PRES - Vents à 175.0 mb                                     | HRDPS.NORTH.PRES_UU.175        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
150//HRDPS.NORTH.PRES - Vents à 150.0 mb                                     | HRDPS.NORTH.PRES_UU.150        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
100//HRDPS.NORTH.PRES - Vents à 100.0 mb                                     | HRDPS.NORTH.PRES_UU.100        | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              
50//HRDPS.NORTH.PRES - Vents à 50.0 mb                                       | HRDPS.NORTH.PRES_UU.50         | WFS, WMS     | DEFAULT: WINDARROWKNOTS-NS, WINDARROW-NS                                                              

